epoch,train_loss,train_rmse,train_mae,train_r2,train_mape,valid_loss,valid_rmse,valid_mae,valid_r2,valid_mape,train_time,model_size_MB
1,350.11537325624755,18.71137017509267,14.525855877776287,0.18607412786099187,32.413788,323.98858921964404,17.999682989298904,13.921147252472354,0.27403318337950267,32.250576,34.22724199295044,47.703861236572266
2,285.71217272165984,16.90302259552814,12.94709217567026,0.3358010197577871,28.580412,318.4809755137269,17.84603528836943,13.693653133553518,0.28637477526050226,31.324669,47.01198863983154,47.703861236572266
3,256.74937233603987,16.023400770885136,12.201807339986166,0.4031304935636326,26.489458,328.6895186733192,18.1297964796249,13.901857120890012,0.2634919010417043,31.377857,117.21734023094177,47.703861236572266
4,231.8569192901277,15.226848619598929,11.53540005034684,0.46099889629203206,24.58319,344.39022117937117,18.557753754241354,14.186243446779923,0.2283122572430457,31.98472,108.0067183971405,47.703861236572266
5,212.27723777424748,14.569737067907289,11.015703014737937,0.50650847087644,23.07995,359.0047736369388,18.947421258510712,14.445870547227457,0.19556338476125557,32.196415,108.55684781074524,47.703861236572266
6,193.83735197064277,13.922548327187965,10.526874578055082,0.5493760400894708,21.730326,365.8669579734265,19.12764910077952,14.577036924765144,0.1801895447981824,32.303955,107.99844813346863,47.703861236572266
7,181.68997495648262,13.479242367922893,10.131465802916525,0.5776250650006236,20.654215,374.8678283691406,19.361503773445403,14.699247736326406,0.16001867752972299,32.541092,106.21798539161682,47.703861236572266
