epoch,train_loss,train_rmse,train_mae,train_r2,train_mape,valid_loss,valid_rmse,valid_mae,valid_r2,valid_mape,train_time,model_size_MB
1,453.2794457854986,21.290360392492737,16.83343835391909,-0.0537388766057485,36.987827,405.71091643857284,20.142266967441824,16.220274871503804,0.09090063165610063,34.87726,47.875041007995605,95.15349197387695
2,380.5830785425989,19.508538602960577,15.292419284348943,0.11531259277700201,34.234505,381.6946361702932,19.53700682104492,15.640974608945175,0.14472300849935926,33.968113,55.735875844955444,95.15349197387695
3,354.55771361158486,18.829702968296015,14.699956107400766,0.17579139091974305,32.873325,365.92881495516065,19.129265799088387,15.212927979482732,0.18005939226291845,33.28102,78.11999940872192,95.15349197387695
4,338.5752233705237,18.4004136544304,14.319107149688291,0.21295877223263726,31.965431,352.2414432579363,18.76809641500767,14.80757083355541,0.21073283250620123,32.848724,103.28492975234985,95.15349197387695
5,322.9842311280061,17.971762053817635,13.943787879227473,0.24917010269550433,31.09012,342.97342069384075,18.519541607139697,14.565756139620929,0.23150484125851434,32.378082,114.07667064666748,95.15349197387695
