epoch,train_loss,train_rmse,train_mae,train_r2,train_mape,valid_loss,valid_rmse,valid_mae,valid_r2,valid_mape,train_time,model_size_MB
1,409.1955522946162,20.228582553001157,15.919290390372836,0.048762549074566786,35.275,377.1080010642468,19.41926886402709,15.443376957530706,0.1550081047504589,33.982784,104.2455837726593,74.44636917114258
2,354.2388862765078,18.821234970713363,14.677234646673307,0.17649290435454168,32.750668,354.7171400902976,18.833935765972676,14.742859477728185,0.20518171672261998,33.25613,64.16379141807556,74.44636917114258
3,329.45231862433826,18.15082142651357,14.079535393274632,0.23412200377876846,31.483498,342.47385481713525,18.506049100571076,14.390979001219844,0.23261409992090043,32.82554,366.13874316215515,74.44636917114258
4,309.6041707500046,17.59557244319731,13.590871924339138,0.2802529442532735,30.42329,334.49146045093806,18.289107705567556,14.186436021831673,0.2505029183696008,32.351337,235.02756571769714,74.44636917114258
5,294.9579079736939,17.174338631355592,13.219119513725078,0.3143051250624932,29.506376,328.93184221294564,18.13647808933339,14.05707943607384,0.26296171259705003,31.995436,313.8381726741791,74.44636917114258
