epoch,train_loss,train_rmse,train_mae,train_r2,train_mape,valid_loss,valid_rmse,valid_mae,valid_r2,valid_mape,train_time,model_size_MB
1,444.6070203467714,21.08570659058546,16.65303549221797,-0.03356074810023846,36.527283,388.200126970318,19.702794989770318,15.660938236075388,0.13014847800626494,34.9933,77.87478470802307,95.03442764282227
2,365.8177120823629,19.126361677843473,14.963130627066503,0.14961178233380212,33.483364,360.1260513520577,18.976987443391014,14.948379610625791,0.19305683504877058,33.675213,129.10572814941406,95.03442764282227
3,336.7684931508812,18.35125316812048,14.245655825440313,0.21711824492985254,31.852854,341.9484949246259,18.491849302500153,14.463576518313985,0.23378934825009123,32.787613,279.29610419273376,95.03442764282227
4,313.93610602962394,17.718242242918713,13.704123450743387,0.2702027727836501,30.482084,331.364135527275,18.203410056261443,14.1609917627254,0.25750758714890765,32.0705,119.67722654342651,95.03442764282227
5,297.0306483882134,17.234577110370328,13.28419972660023,0.3094808805653918,29.426046,324.4852245491995,18.013473363429576,13.9926011394447,0.2729209599217576,31.591255,129.82526397705078,95.03442764282227
